time_s,north_vel_fps,east_vel_fps,down_vel_fps,height_ft,total_pres_psi,static_pres_psi,total_temp_K,aoa_rad,aos_rad,roll_angle_rad,pitch_angle_rad,true_heading_rad
1.15,50.804600584,-1087.714598976,-0.644741444,23051.8372703412,12.5525498905444,6.25083488659212,314.25873758874,-0.220756120199846,-0.0165016843942462,-0.0066152920724895,0.00575242788912131,-1.56581087141882
1.2,50.804600584,-1087.714598976,-0.644741444,23052.1653543307,12.5525498905444,6.25083488659212,314.261902735687,-0.220843570545506,-0.0164896731144577,-0.00690291346694557,0.00546480649466524,-1.56581087141882
1.25,50.804600584,-1087.714598976,-0.644741444,23052.1653543307,12.5442984530406,6.25083488659212,314.255572441793,-0.220931020891166,-0.0164896731144577,-0.0074781562558577,0.00517718510020918,-1.56571499762067
1.3,50.804600584,-1087.714598976,-0.644741444,23052.1653543307,12.5442984530406,6.25083488659212,314.255572441793,-0.220901870775946,-0.0165257069538233,-0.00776577765031377,0.00498543750390513,-1.56561912382252
1.35,50.778669198,-1087.485148736,-0.333192947,23052.1653543307,12.5442984530406,6.25083488659212,314.252407294846,-0.220960171006385,-0.0165257069538233,-0.00814927284292185,0.00469781610944907,-1.56552325002436
1.4,50.778669198,-1087.485148736,-0.333192947,23052.4934383202,12.5442984530406,6.25083488659212,314.252407294846,-0.220901870775946,-0.0165377182336118,-0.00843689423737792,0.00460194231129705,-1.56542737622621
1.45,50.778669198,-1087.485148736,-0.333192947,23052.4934383202,12.5442984530406,6.25083488659212,314.252407294846,-0.220872720660726,-0.0165857633527658,-0.00862864183368196,0.00450606851314502,-1.56533150242806
1.5,50.778669198,-1087.485148736,-0.333192947,23052.4934383202,12.5442984530406,6.25083488659212,314.249242147899,-0.220872720660726,-0.0165857633527658,-0.00872451563183398,0.00450606851314502,-1.56523562862991
1.55,50.701897192,-1087.130233152,0.172387079,23052.4934383202,12.535852158702,6.25049013988442,314.252407294846,-0.220843570545506,-0.0165617407931888,-0.00872451563183398,0.00460194231129705,-1.56513975483176
1.6,50.701897192,-1087.130233152,0.172387079,23052.4934383202,12.535852158702,6.25049013988442,314.249242147899,-0.220639519738966,-0.0165857633527658,-0.00862864183368196,0.00469781610944907,-1.56523562862991
1.65,50.701897192,-1087.130233152,0.172387079,23052.4934383202,12.535852158702,6.25049013988442,314.249242147899,-0.220668669854186,-0.0165617407931888,-0.00824514664107387,0.00479368990760109,-1.56523562862991
1.7,50.701897192,-1087.130233152,0.172387079,23052.8215223097,12.535852158702,6.25049013988442,314.246077000952,-0.220552069393306,-0.0165617407931888,-0.00824514664107387,0.00488956370575311,-1.56523562862991
1.75,50.641288918,-1086.86856224,0.311340634,23052.8215223097,12.535852158702,6.25049013988442,314.249242147899,-0.220610369623746,-0.0165257069538233,-0.00814927284292185,0.00498543750390513,-1.56542737622621
1.8,50.641288918,-1086.86856224,0.311340634,23052.8215223097,12.535852158702,6.25049013988442,314.249242147899,-0.220581219508526,-0.0165257069538233,-0.00805339904476983,0.00508131130205716,-1.56552325002436
1.85,50.641288918,-1086.86856224,0.311340634,23052.8215223097,12.5336412830765,6.25028778855599,314.249242147899,-0.220581219508526,-0.0165497295134002,-0.00814927284292185,0.00508131130205716,-1.56561912382252
1.9,50.641288918,-1086.86856224,0.311340634,23052.8215223097,12.5336412830765,6.25028778855599,314.249242147899,-0.220493769162866,-0.0165257069538233,-0.00814927284292185,0.00488956370575311,-1.56571499762067
1.95,50.581264186,-1086.408563328,0.446264698,23052.8215223097,12.5336412830765,6.25028778855599,314.242911854005,-0.220552069393306,-0.0165016843942462,-0.00843689423737792,0.00469781610944907,-1.56581087141882
2,50.581264186,-1086.408563328,0.446264698,23052.8215223097,12.5336412830765,6.25028778855599,314.236581560111,-0.220697819969406,-0.0165136956740347,-0.00853276803552994,0.00450606851314502,-1.56590674521697
2.05,50.581264186,-1086.408563328,0.446264698,23052.8215223097,12.5336412830765,6.25028778855599,314.223920972324,-0.220726970084626,-0.0165016843942462,-0.00929975842074612,0.00393082572423289,-1.56581087141882
2.1,50.581264186,-1086.408563328,0.446264698,23052.8215223097,12.5336412830765,6.25028778855599,314.220755825377,-0.220814420430286,-0.0165136956740347,-0.00987500120965825,0.00354733053162481,-1.56590674521697
2.15,50.546087664,-1086.090994432,0.602413672,23052.8215223097,12.5329517896611,6.25039271146703,314.21759067843,-0.220989321121605,-0.0165257069538233,-0.0101626226041143,0.00335558293532076,-1.56581087141882
2.2,50.546087664,-1086.090994432,0.602413672,23053.1496062992,12.5329517896611,6.25039271146703,314.214425531483,-0.220960171006385,-0.0165977746325544,-0.0104502439985704,0.00325970913716874,-1.56581087141882
2.25,50.546087664,-1086.090994432,0.602413672,23053.1496062992,12.5329517896611,6.25039271146703,314.208095237589,-0.220960171006385,-0.0165737520729773,-0.0104502439985704,0.00316383533901672,-1.56581087141882
2.3,50.546087664,-1086.090994432,0.602413672,23053.1496062992,12.5329517896611,6.25039271146703,314.204930090642,-0.220931020891166,-0.0166097859123429,-0.0103543702004184,0.00325970913716874,-1.56581087141882
2.35,50.47113875,-1085.567896704,1.067948605,23053.1496062992,12.5329517896611,6.25039271146703,314.192269502854,-0.220931020891166,-0.0165857633527658,-0.0100667488059623,0.00335558293532076,-1.56581087141882
2.4,50.47113875,-1085.567896704,1.067948605,23053.1496062992,12.5329517896611,6.25039271146703,314.189104355907,-0.220931020891166,-0.0165977746325544,-0.0096832536133542,0.00354733053162481,-1.56600261901512
2.45,50.47113875,-1085.567896704,1.067948605,23053.1496062992,12.5188546471137,6.25028778855599,314.182774062013,-0.220872720660726,-0.0165977746325544,-0.00929975842074612,0.00364320432977683,-1.56600261901512
2.5,50.47113875,-1085.567896704,1.067948605,23053.1496062992,12.5188546471137,6.25028778855599,314.170113474225,-0.220697819969406,-0.0165977746325544,-0.00872451563183398,0.00393082572423289,-1.56609849281328
2.55,50.427903246,-1085.194795968,1.333416354,23053.1496062992,12.5188546471137,6.25028778855599,314.157452886437,-0.220668669854186,-0.0165737520729773,-0.00843689423737792,0.00402669952238492,-1.56619436661143
2.6,50.427903246,-1085.194795968,1.333416354,23053.1496062992,12.5188546471137,6.25028778855599,314.141627151702,-0.220581219508526,-0.0165737520729773,-0.00814927284292185,0.00421844711868896,-1.56629024040958
2.65,50.427903246,-1085.194795968,1.333416354,23053.1496062992,12.5188546471137,6.25028778855599,314.128966563915,-0.220581219508526,-0.0165737520729773,-0.00795752524661781,0.00431432091684098,-1.56638611420773
2.7,50.427903246,-1085.194795968,1.333416354,23053.1496062992,12.5188546471137,6.25028778855599,314.11314082918,-0.220581219508526,-0.0165377182336118,-0.00786165144846579,0.00431432091684098,-1.56648198800588
2.75,50.390022598,-1084.584189824,1.504253042,23052.8215223097,12.5059416345623,6.2501903601386,314.094149947498,-0.220522919278086,-0.0165617407931888,-0.00776577765031377,0.004410194714993,-1.56648198800588
2.8,50.390022598,-1084.584189824,1.504253042,23052.8215223097,12.5059416345623,6.2501903601386,314.075159065816,-0.220552069393306,-0.0165857633527658,-0.00776577765031377,0.00431432091684098,-1.56657786180404
2.85,50.390022598,-1084.584189824,1.504253042,23052.8215223097,12.5059416345623,6.2501903601386,314.059333331081,-0.220581219508526,-0.0165617407931888,-0.00776577765031377,0.00431432091684098,-1.56657786180404
2.9,50.390022598,-1084.584189824,1.504253042,23052.8215223097,12.5059416345623,6.2501903601386,314.043507596347,-0.220581219508526,-0.0165497295134002,-0.00766990385216174,0.00421844711868896,-1.56657786180404
2.95,50.364186562,-1084.142498112,1.488720527,23052.8215223097,12.5059416345623,6.2501903601386,314.024516714665,-0.220610369623746,-0.0165497295134002,-0.00766990385216174,0.00412257332053694,-1.56667373560219
3,50.364186562,-1084.142498112,1.488720527,23052.8215223097,12.5059416345623,6.2501903601386,314.005525832983,-0.220639519738966,-0.0165497295134002,-0.00766990385216174,0.00402669952238492,-1.56657786180404
3.05,50.364186562,-1084.142498112,1.488720527,23052.8215223097,12.49164963518,6.25034025001151,313.992865245195,-0.220697819969406,-0.0165977746325544,-0.0074781562558577,0.00383495192608087,-1.56667373560219
3.1,50.364186562,-1084.142498112,1.488720527,23052.8215223097,12.49164963518,6.25034025001151,313.97703951046,-0.220668669854186,-0.0165617407931888,-0.0074781562558577,0.00373907812792885,-1.56667373560219
3.15,50.312842494,-1083.422903104,1.685984421,23052.8215223097,12.49164963518,6.25034025001151,313.961213775725,-0.220843570545506,-0.0165497295134002,-0.00738228245770568,0.00373907812792885,-1.56667373560219
3.2,50.312842494,-1083.422903104,1.685984421,23052.8215223097,12.49164963518,6.25034025001151,313.948553187938,-0.220785270315066,-0.0165257069538233,-0.00738228245770568,0.00373907812792885,-1.56667373560219
3.25,50.312842494,-1083.422903104,1.685984421,23052.4934383202,12.49164963518,6.25034025001151,313.932727453203,-0.220785270315066,-0.0165136956740347,-0.00738228245770568,0.00373907812792885,-1.56657786180404
3.3,50.312842494,-1083.422903104,1.685984421,23052.4934383202,12.49164963518,6.25034025001151,313.920066865415,-0.220493769162866,-0.0165737520729773,-0.00738228245770568,0.00373907812792885,-1.56648198800588
3.35,50.279092408,-1082.933978816,1.88684301,23052.4934383202,12.478729128135,6.25034025001151,313.910571424574,-0.220668669854186,-0.0165977746325544,-0.0074781562558577,0.00383495192608087,-1.56638611420773
3.4,50.279092408,-1082.933978816,1.88684301,23052.4934383202,12.478729128135,6.25034025001151,313.901075983733,-0.220931020891166,-0.0167539212698051,-0.00738228245770568,0.00393082572423289,-1.56619436661143
3.45,50.279092408,-1082.933978816,1.88684301,23052.1653543307,12.478729128135,6.25034025001151,313.891580542892,-0.220697819969406,-0.0167178874304396,-0.00671116587064153,0.00402669952238492,-1.56619436661143
3.5,50.279092408,-1082.933978816,1.88684301,23052.1653543307,12.478729128135,6.25034025001151,313.882085102051,-0.220493769162866,-0.0166938648708625,-0.00469781610944907,0.00412257332053694,-1.56619436661143
3.55,50.279092408,-1082.933978816,1.88684301,23052.1653543307,12.478729128135,6.25034025001151,313.866259367316,-0.220639519738966,-0.01663380847192,-0.00335558293532076,0.00450606851314502,-1.56638611420773
3.6,50.18953206,-1082.143595968,2.128723076,23052.1653543307,12.478729128135,6.25034025001151,313.853598779529,-0.220377168701986,-0.0165737520729773,-0.00191747596304044,0.00460194231129705,-1.56657786180404
3.65,50.18953206,-1082.143595968,2.128723076,23052.1653543307,12.4675323546284,6.25034025001151,313.8314427509,-0.220056517434566,-0.0166217971921314,-0.00134223317412831,0.00469781610944907,-1.56657786180404
3.7,50.18953206,-1082.143595968,2.128723076,23052.1653543307,12.4675323546284,6.25034025001151,313.806121575324,-0.220114817665006,-0.0165497295134002,-0.000862864183368196,0.00488956370575311,-1.56657786180404
3.75,50.18953206,-1082.143595968,2.128723076,23051.8372703412,12.4675323546284,6.25034025001151,313.780800399748,-0.220435468932426,-0.0165737520729773,-0.000766990385216174,0.00498543750390513,-1.56657786180404
3.8,50.20522667,-1081.54543872,1.994350135,23051.8372703412,12.4675323546284,6.25034025001151,313.755479224173,-0.220435468932426,-0.0165977746325544,-0.000671116587064153,0.00517718510020918,-1.56638611420773
3.85,50.20522667,-1081.54543872,1.994350135,23051.8372703412,12.4675323546284,6.25034025001151,313.733323195544,-0.220348018586766,-0.0166097859123429,-0.000479368990760109,0.0052730588983612,-1.56629024040958
3.9,50.20522667,-1081.54543872,1.994350135,23051.8372703412,12.4675323546284,6.25034025001151,313.704836873021,-0.220318868471546,-0.0166578310314969,-0.000287621394456065,0.00546480649466524,-1.56619436661143
3.95,50.20522667,-1081.54543872,1.994350135,23051.5091863517,12.4392406411162,6.2504376784289,313.682680844393,-0.220318868471546,-0.0166458197517084,0,0.00556068029281726,-1.56609849281328
4,50.243969282,-1080.637035456,1.686196098,23051.5091863517,12.4392406411162,6.2504376784289,313.666855109658,-0.220377168701986,-0.0166217971921314,0.000383495192608087,0.00575242788912131,-1.56590674521697
4.05,50.243969282,-1080.637035456,1.686196098,23051.5091863517,12.4392406411162,6.2504376784289,313.644699081029,-0.220377168701986,-0.016681853591074,0.00105461177967224,0.00584830168727333,-1.56581087141882
4.1,50.243969282,-1080.637035456,1.686196098,23051.5091863517,12.4392406411162,6.2504376784289,313.6225430524,-0.220143967780226,-0.0167058761506511,0.00191747596304044,0.00594417548542535,-1.56571499762067
4.15,50.243969282,-1080.637035456,1.686196098,23051.5091863517,12.4392406411162,6.2504376784289,313.600387023771,-0.220348018586766,-0.016681853591074,0.00239684495380055,0.00613592308172939,-1.56571499762067
4.2,50.24657043,-1079.963940736,1.505887341,23051.5091863517,12.4392406411162,6.2504376784289,313.575065848196,-0.220202268010666,-0.0166938648708625,0.00345145673347278,0.00632767067803344,-1.56581087141882
4.25,50.24657043,-1079.963940736,1.505887341,23051.1811023622,12.4385061807389,6.25063253526369,313.556074966514,-0.220173117895446,-0.0167058761506511,0.00412257332053694,0.00642354447618546,-1.56581087141882
4.3,50.24657043,-1079.963940736,1.505887341,23051.1811023622,12.4385061807389,6.25063253526369,313.530753790938,-0.220056517434566,-0.0166938648708625,0.00469781610944907,0.00671116587064153,-1.56600261901512
4.35,50.24657043,-1079.963940736,1.505887341,23051.1811023622,12.4385061807389,6.25063253526369,313.508597762309,-0.220202268010666,-0.0166938648708625,0.00517718510020918,0.00680703966879355,-1.56600261901512
4.4,50.274015974,-1078.87624896,1.166468039,23051.1811023622,12.4385061807389,6.25063253526369,313.47694629284,-0.220027367319346,-0.0166217971921314,0.00546480649466524,0.00699878726509759,-1.56609849281328
4.45,50.274015974,-1078.87624896,1.166468039,23050.8530183727,12.4385061807389,6.25063253526369,313.454790264211,-0.219939916973686,-0.0166938648708625,0.00536893269651322,0.00709466106324961,-1.56619436661143
4.5,50.274015974,-1078.87624896,1.166468039,23050.8530183727,12.4385061807389,6.25063253526369,313.426303941688,-0.220056517434566,-0.0166217971921314,0.00508131130205716,0.00728640865955366,-1.56619436661143
4.55,50.274015974,-1078.87624896,1.166468039,23050.8530183727,12.4164498859398,6.25068499671921,313.391487325272,-0.220085667549786,-0.0165857633527658,0.00469781610944907,0.00738228245770568,-1.56619436661143
4.6,50.311156706,-1078.11222848,0.76304791,23050.8530183727,12.4164498859398,6.25068499671921,313.366166149696,-0.220056517434566,-0.0165737520729773,0.00421844711868896,0.0074781562558577,-1.56609849281328
4.65,50.311156706,-1078.11222848,0.76304791,23050.8530183727,12.4164498859398,6.25068499671921,313.34084497412,-0.219910766858466,-0.0166458197517084,0.00364320432977683,0.00757403005400972,-1.56600261901512
4.7,50.311156706,-1078.11222848,0.76304791,23050.8530183727,12.4164498859398,6.25068499671921,313.309193504651,-0.220027367319346,-0.0166698423112855,0.00297208774271268,0.00766990385216174,-1.56581087141882
4.75,50.311156706,-1078.11222848,0.76304791,23050.5249343832,12.4164498859398,6.25068499671921,313.290202622969,-0.220143967780226,-0.0167178874304396,0.00258859255010459,0.00776577765031377,-1.56571499762067
4.8,50.376444758,-1076.940933824,0.218328616,23050.5249343832,12.4164498859398,6.25068499671921,313.264881447393,-0.220114817665006,-0.016681853591074,0.00249271875195257,0.00776577765031377,-1.56561912382252
4.85,50.376444758,-1076.940933824,0.218328616,23050.5249343832,12.3959224678444,6.250879853554,313.242725418764,-0.219735866167146,-0.0167178874304396,0.00239684495380055,0.00795752524661781,-1.56561912382252
4.9,50.376444758,-1076.940933824,0.218328616,23050.5249343832,12.3959224678444,6.250879853554,313.217404243189,-0.220202268010666,-0.0167779438293822,0.00258859255010459,0.00795752524661781,-1.56571499762067
4.95,50.376444758,-1076.940933824,0.218328616,23050.1968503937,12.3959224678444,6.250879853554,313.188917920666,-0.219939916973686,-0.0168019663889592,0.00268446634825661,0.00805339904476983,-1.56581087141882
5,50.38074695,-1076.149818688,-0.057377816,23050.1968503937,12.3959224678444,6.250879853554,313.16359674509,-0.220406318817206,-0.0168380002283248,0.0030679615408647,0.00795752524661781,-1.56600261901512
5.05,50.38074695,-1076.149818688,-0.057377816,23050.1968503937,12.3777932877156,6.25097728197139,313.147771010355,-0.220056517434566,-0.0168259889485363,0.00335558293532076,0.00814927284292185,-1.56619436661143
5.1,50.38074695,-1076.149818688,-0.057377816,23050.1968503937,12.3777932877156,6.25097728197139,313.131945275621,-0.220173117895446,-0.0168620227879018,0.00412257332053694,0.00805339904476983,-1.56667373560219
5.15,50.38074695,-1076.149818688,-0.057377816,23050.1968503937,12.3777932877156,6.25097728197139,313.112954393939,-0.220114817665006,-0.0168620227879018,0.00450606851314502,0.0083410204392259,-1.5670572307948
5.2,50.39264663,-1074.940933248,-0.522407394,23050.1968503937,12.3777932877156,6.25097728197139,313.093963512257,-0.220318868471546,-0.0168019663889592,0.00517718510020918,0.0083410204392259,-1.56753659978556
5.25,50.39264663,-1074.940933248,-0.522407394,23050.1968503937,12.3777932877156,6.25097728197139,313.078137777522,-0.219998217204126,-0.0167779438293822,0.0052730588983612,0.00862864183368196,-1.56801596877632
5.3,50.39264663,-1074.940933248,-0.522407394,23050.1968503937,12.3777932877156,6.25097728197139,313.055981748893,-0.219969067088906,-0.0167058761506511,0.00517718510020918,0.00862864183368196,-1.56849533776708
5.35,50.39264663,-1074.940933248,-0.522407394,23050.1968503937,12.3713105507122,6.250879853554,313.030660573318,-0.220085667549786,-0.0166578310314969,0.00450606851314502,0.00891626322813803,-1.56887883295968
5.4,50.44381144,-1074.117231296,-0.805028608,23050.1968503937,12.3713105507122,6.250879853554,313.008504544689,-0.220056517434566,-0.0165857633527658,0.0030679615408647,0.00910801082444207,-1.56916645435414
5.45,50.44381144,-1074.117231296,-0.805028608,23050.5249343832,12.3713105507122,6.250879853554,312.983183369113,-0.219823316512806,-0.0165857633527658,0.00191747596304044,0.00929975842074612,-1.56935820195044
5.5,50.44381144,-1074.117231296,-0.805028608,23050.5249343832,12.3713105507122,6.250879853554,312.95469704659,-0.219735866167146,-0.0164656505548806,-0.000575242788912131,0.0096832536133542,-1.5694540757486
5.55,50.44381144,-1074.117231296,-0.805028608,23050.5249343832,12.3713105507122,6.250879853554,312.938871311856,-0.219765016282366,-0.0165377182336118,-0.00239684495380055,0.00977912741150622,-1.5694540757486
5.6,50.555233636,-1072.878688192,-1.323770748,23050.5249343832,12.3713105507122,6.250879853554,312.916715283227,-0.219765016282366,-0.0164656505548806,-0.00556068029281726,0.0102584964022663,-1.56926232815229
5.65,50.555233636,-1072.878688192,-1.323770748,23050.5249343832,12.3496514640763,6.2507824251366,312.894559254598,-0.219852466628026,-0.0164896731144577,-0.00757403005400972,0.0102584964022663,-1.56916645435414
5.7,50.555233636,-1072.878688192,-1.323770748,23050.5249343832,12.3496514640763,6.2507824251366,312.875568372916,-0.219969067088906,-0.0165136956740347,-0.0104502439985704,0.0104502439985704,-1.56887883295968
5.75,50.555233636,-1072.878688192,-1.323770748,23050.5249343832,12.3496514640763,6.2507824251366,312.856577491235,-0.219735866167146,-0.0165857633527658,-0.0119842247690027,0.0103543702004184,-1.56868708536338
5.8,50.540236988,-1072.00921824,-1.655764192,23050.5249343832,12.3496514640763,6.2507824251366,312.831256315659,-0.219706716051926,-0.0166458197517084,-0.0139017007320432,0.0103543702004184,-1.56839946396892
5.85,50.540236988,-1072.00921824,-1.655764192,23050.5249343832,12.3496514640763,6.2507824251366,312.815430580924,-0.219823316512806,-0.0166458197517084,-0.0146686911172593,0.0102584964022663,-1.56820771637262
5.9,50.540236988,-1072.00921824,-1.655764192,23050.5249343832,12.3496514640763,6.2507824251366,312.790109405348,-0.219881616743246,-0.0166097859123429,-0.0156274290987796,0.00997087500781027,-1.56811184257447
5.95,50.540236988,-1072.00921824,-1.655764192,23050.8530183727,12.3364911332346,6.25068499671921,312.76795337672,-0.219910766858466,-0.01663380847192,-0.0160109242913876,0.00977912741150622,-1.56801596877632
6,50.373954216,-1070.727348096,-1.981373,23050.8530183727,12.3364911332346,6.25068499671921,312.752127641985,-0.220085667549786,-0.0166938648708625,-0.0160109242913876,0.00929975842074612,-1.56792009497816
6.05,50.373954216,-1070.727348096,-1.981373,23050.8530183727,12.3364911332346,6.25068499671921,312.739467054197,-0.220143967780226,-0.0167178874304396,-0.0157233028969316,0.00901213702629005,-1.56801596877632
6.1,50.373954216,-1070.727348096,-1.981373,23050.8530183727,12.3364911332346,6.25068499671921,312.726806466409,-0.220289718356326,-0.0167058761506511,-0.0154356815024755,0.00853276803552994,-1.56801596877632
6.15,50.373954216,-1070.727348096,-1.981373,23050.8530183727,12.3364911332346,6.25068499671921,312.714145878621,-0.220289718356326,-0.0167539212698051,-0.0151480601080194,0.00853276803552994,-1.56811184257447
6.2,50.263863106,-1069.892173632,-2.013444926,23050.8530183727,12.3364911332346,6.25068499671921,312.701485290833,-0.220552069393306,-0.0167539212698051,-0.0146686911172593,0.0083410204392259,-1.56830359017077
6.25,50.263863106,-1069.892173632,-2.013444926,23051.5091863517,12.313895234893,6.2504376784289,312.688824703045,-0.220435468932426,-0.0167298987102281,-0.0144769435209553,0.0083410204392259,-1.56830359017077
6.3,50.263863106,-1069.892173632,-2.013444926,23051.5091863517,12.313895234893,6.2504376784289,312.679329262204,-0.220522919278086,-0.0167419099900166,-0.0144769435209553,0.00824514664107387,-1.56849533776708
6.35,50.263863106,-1069.892173632,-2.013444926,23051.5091863517,12.313895234893,6.2504376784289,312.66350352747,-0.220114817665006,-0.0167178874304396,-0.0140934483283472,0.00824514664107387,-1.56878295916153
6.4,50.159962118,-1068.667910144,-1.832005318,23051.5091863517,12.313895234893,6.2504376784289,312.650842939682,-0.220289718356326,-0.0166938648708625,-0.0139975745301952,0.00843689423737792,-1.56897470675784
6.45,50.159962118,-1068.667910144,-1.832005318,23051.8372703412,12.313895234893,6.2504376784289,312.625521764106,-0.220143967780226,-0.0166698423112855,-0.0139975745301952,0.00862864183368196,-1.56926232815229
6.5,50.159962118,-1068.667910144,-1.832005318,23051.8372703412,12.313895234893,6.2504376784289,312.603365735477,-0.220377168701986,-0.0166217971921314,-0.0141893221264992,0.00891626322813803,-1.56935820195044
6.55,50.159962118,-1068.667910144,-1.832005318,23051.8372703412,12.2955786924231,6.24995053634194,312.578044559902,-0.219939916973686,-0.0165737520729773,-0.0144769435209553,0.00910801082444207,-1.5696458233449
6.6,50.099361472,-1067.84372,-1.687653046,23051.8372703412,12.2955786924231,6.24995053634194,312.555888531273,-0.220202268010666,-0.0165977746325544,-0.0151480601080194,0.00958737981520218,-1.5696458233449
6.65,50.099361472,-1067.84372,-1.687653046,23051.8372703412,12.2955786924231,6.24995053634194,312.530567355697,-0.219677565936707,-0.01663380847192,-0.0161067980895397,0.00958737981520218,-1.5696458233449
6.7,50.099361472,-1067.84372,-1.687653046,23051.8372703412,12.2955786924231,6.24995053634194,312.498915886227,-0.219939916973686,-0.01663380847192,-0.0172572836673639,0.0101626226041143,-1.5696458233449
